"","initialyear","team","Final Year","ra5","finalyear","ra5playoff"
"500",1934,"CHC",1938,0.953530675050214,1938,1.6
"501",1934,"CHW",1938,-0.288301327248418,1938,0
"502",1934,"CIN",1938,-0.614901751444189,1938,0
"503",1934,"CLE",1938,0.456045076168582,1938,0
"504",1934,"DET",1938,0.888261248764796,1938,1.8
"505",1934,"LAD",1938,-0.547041582631872,1938,0
"506",1934,"MIN",1938,-0.215256452421582,1938,0
"507",1934,"NYY",1938,1.38556974284192,1938,3
"508",1934,"OAK",1938,-1.24927190386359,1938,0
"509",1934,"PHI",1938,-1.33906486789268,1938,0
"510",1934,"PIT",1938,0.457032253549638,1938,0
"511",1934,"SFG",1938,0.950760590869925,1938,1.6
"512",1934,"STL",1938,0.632295212944002,1938,1
"513",1935,"ATL",1939,-0.64650590247835,1939,0
"514",1935,"BAL",1939,-1.43983651518741,1939,0
"515",1935,"BOS",1939,0.332032444648344,1939,0
"516",1935,"CHC",1939,0.907455368709197,1939,1.6
"517",1935,"CHW",1939,0.104854133568214,1939,0
"518",1935,"CIN",1939,-0.0768592549797511,1939,0.8
"519",1935,"CLE",1939,0.455924216404536,1939,0
"520",1935,"DET",1939,0.614554659433096,1939,1
"521",1935,"LAD",1939,-0.398463135672485,1939,0
"522",1935,"MIN",1939,-0.210651109067154,1939,0
"523",1935,"NYY",1939,1.47751431913606,1939,4
"524",1935,"OAK",1939,-1.38054549325014,1939,0
"525",1935,"PHI",1939,-1.4245405536065,1939,0
"526",1935,"PIT",1939,0.390799791500795,1939,0
"527",1935,"SFG",1939,0.736899297044737,1939,1.6
"528",1935,"STL",1939,0.557367733796817,1939,0
"529",1936,"ATL",1940,-0.349272858211701,1940,0
"530",1936,"BAL",1940,-1.44375473673966,1940,0
"531",1936,"BOS",1940,0.38561720107634,1940,0
"532",1936,"CHC",1940,0.591164460812246,1940,0.8
"533",1936,"CHW",1940,0.207328335307492,1940,0
"534",1936,"CIN",1940,0.358621525016749,1940,1.8
"535",1936,"CLE",1940,0.561603242634143,1940,0
"536",1936,"DET",1940,0.600213956072804,1940,0.8
"537",1936,"LAD",1940,-0.160542018525159,1940,0
"538",1936,"MIN",1940,-0.28229278832343,1940,0
"539",1936,"NYY",1940,1.48321057105479,1940,4
"540",1936,"OAK",1940,-1.48644837071731,1940,0
"541",1936,"PHI",1940,-1.6614825791051,1940,0
"542",1936,"PIT",1940,0.288900677241715,1940,0
"543",1936,"SFG",1940,0.487330906049788,1940,1.6
"544",1936,"STL",1940,0.419802476356297,1940,0
"545",1937,"ATL",1941,-0.464029601896719,1941,0
"546",1937,"BAL",1941,-1.24893150340737,1941,0
"547",1937,"BOS",1941,0.51931926494067,1941,0
"548",1937,"CHC",1941,0.350166395892785,1941,0.8
"549",1937,"CHW",1941,0.146416646475731,1941,0
"550",1937,"CIN",1941,0.545421941130993,1941,1.8
"551",1937,"CLE",1941,0.488669754285818,1941,0
"552",1937,"DET",1941,0.483698337899302,1941,0.8
"553",1937,"LAD",1941,0.28724509059757,1941,0.8
"554",1937,"MIN",1941,-0.450653970200932,1941,0
"555",1937,"NYY",1941,1.43581408694628,1941,4
"556",1937,"OAK",1941,-1.31316315932631,1941,0
"557",1937,"PHI",1941,-1.78149109363455,1941,0
"558",1937,"PIT",1941,0.237505210834692,1941,0
"559",1937,"SFG",1941,0.226794310338281,1941,0.8
"560",1937,"STL",1941,0.537218289123752,1941,0
"561",1938,"ATL",1942,-0.675488902388782,1942,0
"562",1938,"BAL",1942,-0.808656208145647,1942,0
"563",1938,"BOS",1942,0.661717098151847,1942,0
"564",1938,"CHC",1942,0.0641896364883106,1942,0.8
"565",1938,"CHW",1942,-0.0753821258132354,1942,0
"566",1938,"CIN",1942,0.798643313377598,1942,1.8
"567",1938,"CLE",1942,0.400514620960178,1942,0
"568",1938,"DET",1942,0.300539175666548,1942,0.8
"569",1938,"LAD",1942,0.768493525848694,1942,0.8
"570",1938,"MIN",1942,-0.55634153872216,1942,0
"571",1938,"NYY",1942,1.41650400060254,1942,3.8
"572",1938,"OAK",1942,-1.26157401049129,1942,0
"573",1938,"PHI",1942,-1.95559547787085,1942,0
"574",1938,"PIT",1942,0.0157064385457256,1942,0
"575",1938,"SFG",1942,0.0993789620905085,1942,0
"576",1938,"STL",1942,0.807351491700024,1942,1
"577",1939,"ATL",1943,-0.817738734517344,1943,0
"578",1939,"BAL",1943,-0.599066538561769,1943,0
"579",1939,"BOS",1943,0.371455529613611,1943,0
"580",1939,"CHC",1943,-0.155803501111164,1943,0
"581",1939,"CHW",1943,0.139191491994583,1943,0
"582",1939,"CIN",1943,0.854241556486834,1943,1.8
"583",1939,"CLE",1943,0.332520378349529,1943,0
"584",1939,"DET",1943,0.203640128964565,1943,0.8
"585",1939,"LAD",1943,0.915290686829722,1943,0.8
"586",1939,"MIN",1943,-0.448416030476588,1943,0
"587",1939,"NYY",1943,1.39685091235283,1943,3.8
"588",1939,"OAK",1943,-1.34601528224095,1943,0
"589",1939,"PHI",1943,-1.72308174206437,1943,0
"590",1939,"PIT",1943,-0.0801958185114697,1943,0
"591",1939,"SFG",1943,-0.305006638345885,1943,0
"592",1939,"STL",1943,1.26213360123786,1943,1.8
"593",1940,"ATL",1944,-0.862027683552072,1944,0
"594",1940,"BAL",1944,-0.0402557241033566,1944,0.8
"595",1940,"BOS",1944,0.232986106042118,1944,0
"596",1940,"CHC",1944,-0.271247838995357,1944,0
"597",1940,"CHW",1944,-0.0511202833793616,1944,0
"598",1940,"CIN",1944,0.819456836520243,1944,1
"599",1940,"CLE",1944,0.136192315080314,1944,0
"600",1940,"DET",1944,0.328766835447874,1944,0.8
"601",1940,"LAD",1944,0.608221566166552,1944,0.8
"602",1940,"MIN",1944,-0.530658731203082,1944,0
"603",1940,"NYY",1944,1.16732121192592,1944,2.8
"604",1940,"OAK",1944,-1.19058302881386,1944,0
"605",1940,"PHI",1944,-1.63338044055042,1944,0
"606",1940,"PIT",1944,0.219770980426207,1944,0
"607",1940,"SFG",1944,-0.471253262138747,1944,0
"608",1940,"STL",1944,1.53781114112703,1944,2.8
"609",1941,"ATL",1945,-0.81822204183422,1945,0
"610",1941,"BAL",1945,0.167556421675728,1945,0.8
"611",1941,"BOS",1945,0.0866481522267956,1945,0
"612",1941,"CHC",1945,0.0553402680539409,1945,0.8
"613",1941,"CHW",1945,-0.197458237194684,1945,0
"614",1941,"CIN",1945,0.275690048062131,1945,0
"615",1941,"CLE",1945,-0.0835780689774039,1945,0
"616",1941,"DET",1945,0.301204842902766,1945,1
"617",1941,"LAD",1945,0.59573642121845,1945,0.8
"618",1941,"MIN",1945,-0.19691399576412,1945,0
"619",1941,"NYY",1945,1.07218221236632,1945,2.8
"620",1941,"OAK",1945,-1.19472332844734,1945,0
"621",1941,"PHI",1945,-1.66246961473089,1945,0
"622",1941,"PIT",1945,0.282670073463136,1945,0
"623",1941,"SFG",1945,-0.376899268746049,1945,0
"624",1941,"STL",1945,1.69323611572543,1945,2.8
"625",1942,"ATL",1946,-0.568444603667627,1946,0
"626",1942,"BAL",1946,0.114991330644123,1946,0.8
"627",1942,"BOS",1946,0.345141584223034,1946,0.8
"628",1942,"CHC",1946,0.211997390033932,1946,0.8
"629",1942,"CHW",1946,-0.238334338157839,1946,0
"630",1942,"CIN",1946,-0.00274123978085947,1946,0
"631",1942,"CLE",1946,-0.176363323694951,1946,0
"632",1942,"DET",1946,0.522252907702612,1946,1
"633",1942,"LAD",1946,0.537225337709236,1946,0
"634",1942,"MIN",1946,-0.118715203663478,1946,0
"635",1942,"NYY",1946,0.882709045975607,1946,1.8
"636",1942,"OAK",1946,-1.3899394924289,1946,0
"637",1942,"PHI",1946,-1.3173916631359,1946,0
"638",1942,"PIT",1946,0.0448553488045952,1946,0
"639",1942,"SFG",1946,-0.547944653593691,1946,0
"640",1942,"STL",1946,1.7007015730301,1946,3.8
"641",1943,"ATL",1947,-0.234371663971621,1947,0
"642",1943,"BAL",1947,-0.253677807288146,1947,0.8
"643",1943,"BOS",1947,0.262547630067778,1947,0.8
"644",1943,"CHC",1947,0.16262606060957,1947,0.8
"645",1943,"CHW",1947,-0.249315264893178,1947,0
"646",1943,"CIN",1947,-0.0708342074686664,1947,0
"647",1943,"CLE",1947,-0.115703612387969,1947,0
"648",1943,"DET",1947,0.688723007944942,1947,1
"649",1943,"LAD",1947,0.52159161203044,1947,0.8
"650",1943,"MIN",1947,-0.187755297513418,1947,0
"651",1943,"NYY",1947,0.928408013045276,1947,2
"652",1943,"OAK",1947,-1.14763571297066,1947,0
"653",1943,"PHI",1947,-1.20478768883458,1947,0
"654",1943,"PIT",1947,-0.100965550423392,1947,0
"655",1943,"SFG",1947,-0.578106976362339,1947,0
"656",1943,"STL",1947,1.57925745841596,1947,2.8
"657",1944,"ATL",1948,0.0760085615519329,1948,0.8
"658",1944,"BAL",1948,-0.427641271449452,1948,0.8
"659",1944,"BOS",1948,0.639885302590046,1948,0.8
"660",1944,"CHC",1948,0.0277120290004299,1948,0.8
"661",1944,"CHW",1948,-0.66995071648516,1948,0
"662",1944,"CIN",1948,-0.387150332980361,1948,0
"663",1944,"CLE",1948,0.0796694484082123,1948,1
"664",1944,"DET",1948,0.685473799039106,1948,1
"665",1944,"LAD",1948,0.55682931785324,1948,0.8
"666",1944,"MIN",1948,-0.569341316553234,1948,0
"667",1944,"NYY",1948,0.860342490069854,1948,1
"668",1944,"OAK",1948,-0.665869776003106,1948,0
"669",1944,"PHI",1948,-1.1733786694115,1948,0
"670",1944,"PIT",1948,-0.0651653267770612,1948,0
"671",1944,"SFG",1948,-0.260414019132886,1948,0
"672",1944,"STL",1948,1.29299048027994,1948,2
"673",1945,"ATL",1949,0.241622267572572,1949,0.8
"674",1945,"BAL",1949,-0.920420472148442,1949,0
"675",1945,"BOS",1949,0.876511051486034,1949,0.8
"676",1945,"CHC",1949,-0.141452801064296,1949,0.8
"677",1945,"CHW",1949,-0.750227587942196,1949,0
"678",1945,"CIN",1949,-0.767370894113211,1949,0
"679",1945,"CLE",1949,0.308593248243999,1949,1
"680",1945,"DET",1949,0.633884857488226,1949,1
"681",1945,"LAD",1949,1.02952382883205,1949,1.6
"682",1945,"MIN",1949,-0.70042176631807,1949,0
"683",1945,"NYY",1949,1.0136623630837,1949,2
"684",1945,"OAK",1949,-0.536998100226111,1949,0
"685",1945,"PHI",1949,-0.868850942753776,1949,0
"686",1945,"PIT",1949,-0.34879598024202,1949,0
"687",1945,"SFG",1949,-0.151750807923441,1949,0
"688",1945,"STL",1949,1.08249173602498,1949,1
"689",1946,"ATL",1950,0.444271694494489,1950,0.8
"690",1946,"BAL",1950,-1.2246981605456,1950,0
"691",1946,"BOS",1950,1.16224788200621,1950,0.8
"692",1946,"CHC",1950,-0.604540061766549,1950,0
"693",1946,"CHW",1950,-0.891623402288817,1950,0
"694",1946,"CIN",1950,-0.6956339350132,1950,0
"695",1946,"CLE",1950,0.541653344195634,1950,1
"696",1946,"DET",1950,0.697998491458195,1950,0
"697",1946,"LAD",1950,1.03203675614313,1950,1.6
"698",1946,"MIN",1950,-0.974288785685511,1950,0
"699",1946,"NYY",1950,1.21189366864749,1950,3
"700",1946,"OAK",1950,-0.517158507095187,1950,0
"701",1946,"PHI",1950,-0.276411225899439,1950,0.8
"702",1946,"PIT",1950,-0.679412035923451,1950,0
"703",1946,"SFG",1950,-0.0629452732421931,1950,0
"704",1946,"STL",1950,0.836609550514805,1950,1
"705",1947,"ATL",1951,0.376199571838645,1951,0.8
"706",1947,"BAL",1951,-1.43179266746351,1951,0
"707",1947,"BOS",1951,0.947037590586402,1951,0
"708",1947,"CHC",1951,-0.881203361295874,1951,0
"709",1947,"CHW",1951,-0.798334096551997,1951,0
"710",1947,"CIN",1951,-0.692359357604044,1951,0
"711",1947,"CLE",1951,0.880985084292021,1951,1
"712",1947,"DET",1951,0.444190071236823,1951,0
"713",1947,"LAD",1951,1.06109099162929,1951,1.6
"714",1947,"MIN",1951,-1.17249375533549,1951,0
"715",1947,"NYY",1951,1.3726007409927,1951,4
"716",1947,"OAK",1951,-0.250578255967949,1951,0
"717",1947,"PHI",1951,-0.229462714916641,1951,0.8
"718",1947,"PIT",1951,-0.67969327342147,1951,0
"719",1947,"SFG",1951,0.437747895246859,1951,0.8
"720",1947,"STL",1951,0.616065536734232,1951,0
"721",1948,"ATL",1952,0.0611816953754117,1952,0.8
"722",1948,"BAL",1952,-1.29172563676406,1952,0
"723",1948,"BOS",1952,0.834072617926408,1952,0
"724",1948,"CHC",1952,-0.745574389250525,1952,0
"725",1948,"CHW",1952,-0.629064149695397,1952,0
"726",1948,"CIN",1952,-0.725142314550683,1952,0
"727",1948,"CLE",1952,1.03319297965131,1952,1
"728",1948,"DET",1952,-0.0307087084697408,1952,0
"729",1948,"LAD",1952,1.01520091365607,1952,1.6
"730",1948,"MIN",1952,-0.939965807639025,1952,0
"731",1948,"NYY",1952,1.26352168049152,1952,4
"732",1948,"OAK",1952,-0.241396267290414,1952,0
"733",1948,"PHI",1952,0.150391161491856,1952,0.8
"734",1948,"PIT",1952,-0.867919074957333,1952,0
"735",1948,"SFG",1952,0.560476801201355,1952,0.8
"736",1948,"STL",1952,0.553458498823247,1952,0
"737",1949,"ATL",1953,0.0551187770428777,1953,0
"738",1949,"BAL",1953,-1.32736730014355,1953,0
"739",1949,"BOS",1953,0.664608798734376,1953,0
"740",1949,"CHC",1953,-0.715563750570151,1953,0
"741",1949,"CHW",1953,-0.135633787236017,1953,0
"742",1949,"CIN",1953,-0.658965380672516,1953,0
"743",1949,"CLE",1953,0.946781124920316,1953,0
"744",1949,"DET",1953,-0.248456080048754,1953,0
"745",1949,"LAD",1953,1.25959903364551,1953,2.4
"746",1949,"MIN",1953,-0.670213504702132,1953,0
"747",1949,"NYY",1953,1.30167231608794,1953,5
"748",1949,"OAK",1953,-0.551548007000482,1953,0
"749",1949,"PHI",1953,0.370616592559507,1953,0.8
"750",1949,"PIT",1953,-1.27317821086104,1953,0
"751",1949,"SFG",1953,0.463283746948321,1953,0.8
"752",1949,"STL",1953,0.519245631295788,1953,0
"753",1950,"ATL",1954,0.209732222779567,1954,0
"754",1950,"BAL",1954,-1.27561172285099,1954,0
"755",1950,"BOS",1954,0.34058472761342,1954,0
"756",1950,"CHC",1954,-0.655859951734726,1954,0
"757",1950,"CHW",1954,0.223058017389688,1954,0
"758",1950,"CIN",1954,-0.503767751742781,1954,0
"759",1950,"CLE",1954,1.16390411387777,1954,0.8
"760",1950,"DET",1954,-0.470721546163737,1954,0
"761",1950,"LAD",1954,1.17146924190102,1954,1.6
"762",1950,"MIN",1954,-0.451337966165538,1954,0
"763",1950,"NYY",1954,1.33234290450528,1954,4
"764",1950,"OAK",1954,-0.882374967594192,1954,0
"765",1950,"PHI",1954,0.29899046140978,1954,0.8
"766",1950,"PIT",1954,-1.45733994726093,1954,0
"767",1950,"SFG",1954,0.729310500181035,1954,1.8
"768",1950,"STL",1954,0.227621663855329,1954,0
"769",1951,"ATL",1955,0.247750454590232,1955,0
"770",1951,"BAL",1955,-1.3227833918062,1955,0
"771",1951,"BOS",1955,0.226153771013703,1955,0
"772",1951,"CHC",1955,-0.564519743717222,1955,0
"773",1951,"CHW",1955,0.635574211154638,1955,0
"774",1951,"CIN",1955,-0.394775348209952,1955,0
"775",1951,"CLE",1955,1.20293154261622,1955,0.8
"776",1951,"DET",1955,-0.669011302968097,1955,0
"777",1951,"LAD",1955,1.31948092054215,1955,2.6
"778",1951,"MIN",1955,-0.668611019046456,1955,0
"779",1951,"NYY",1955,1.33877162936295,1955,3.8
"780",1951,"OAK",1955,-0.768614997028518,1955,0
"781",1951,"PHI",1955,0.122433173859267,1955,0
"782",1951,"PIT",1955,-1.44917124615374,1955,0
"783",1951,"SFG",1955,0.658344482089011,1955,1.8
"784",1951,"STL",1955,0.0860468637020091,1955,0
"785",1952,"ATL",1956,0.480241736993911,1956,0
"786",1952,"BAL",1956,-1.08618197316319,1956,0
"787",1952,"BOS",1956,0.18987565698723,1956,0
"788",1952,"CHC",1956,-0.597116208713089,1956,0
"789",1952,"CHW",1956,0.697481978617019,1956,0
"790",1952,"CIN",1956,-0.0649551587348706,1956,0
"791",1952,"CLE",1956,1.14043669334461,1956,0.8
"792",1952,"DET",1956,-0.538562286931801,1956,0
"793",1952,"LAD",1956,1.27309384935419,1956,3.4
"794",1952,"MIN",1956,-0.715601313291067,1956,0
"795",1952,"NYY",1956,1.33599453312995,1956,3.8
"796",1952,"OAK",1956,-1.02808483233448,1956,0
"797",1952,"PHI",1956,0.0945500681593804,1956,0
"798",1952,"PIT",1956,-1.42333541973719,1956,0
"799",1952,"SFG",1956,0.223752508393693,1956,1
"800",1952,"STL",1956,0.0184101679256957,1956,0
"801",1953,"ATL",1957,0.927685453164851,1957,1
"802",1953,"BAL",1957,-0.936575242728902,1957,0
"803",1953,"BOS",1957,0.282048258272492,1957,0
"804",1953,"CHC",1957,-0.83108021683593,1957,0
"805",1953,"CHW",1957,0.851939662312198,1957,0
"806",1953,"CIN",1957,0.0842341307963578,1957,0
"807",1953,"CLE",1957,0.923947631325866,1957,0.8
"808",1953,"DET",1957,-0.18086839503611,1957,0
"809",1953,"LAD",1957,1.14413785543178,1957,2.6
"810",1953,"MIN",1957,-1.07191873005483,1957,0
"811",1953,"NYY",1957,1.43912136364617,1957,3.6
"812",1953,"OAK",1957,-1.33432371862847,1957,0
"813",1953,"PHI",1957,-0.0305194059718694,1957,0
"814",1953,"PIT",1957,-1.21545967834775,1957,0
"815",1953,"SFG",1957,-0.0898419765795544,1957,1
"816",1953,"STL",1957,0.0374730092336854,1957,0
"817",1954,"ATL",1958,1.11941535005188,1958,1.8
"818",1954,"BAL",1958,-0.734658727147748,1958,0
"819",1954,"BOS",1958,0.24672398497143,1958,0
"820",1954,"CHC",1958,-0.811542315551642,1958,0
"821",1954,"CHW",1958,0.83099152820558,1958,0
"822",1954,"CIN",1958,0.16714346735943,1958,0
"823",1954,"CLE",1958,0.742411038925731,1958,0.8
"824",1954,"DET",1958,0.0233688280068898,1958,0
"825",1954,"LAD",1958,0.656574054793007,1958,1.8
"826",1954,"MIN",1958,-1.45871933663971,1958,0
"827",1954,"NYY",1958,1.54646323840502,1958,3.6
"828",1954,"OAK",1958,-1.21756879432945,1958,0
"829",1954,"PHI",1958,-0.302632573731778,1958,0
"830",1954,"PIT",1958,-0.716477109644756,1958,0
"831",1954,"SFG",1958,0.0684942269948994,1958,1
"832",1954,"STL",1958,-0.15998686066879,1958,0
"833",1955,"ATL",1959,1.18585081747091,1959,1.8
"834",1955,"BAL",1959,-0.55528465132767,1959,0
"835",1955,"BOS",1959,0.286186092489415,1959,0
"836",1955,"CHC",1959,-0.740168585333224,1959,0
"837",1955,"CHW",1959,1.02013522362695,1959,0.8
"838",1955,"CIN",1959,0.130516851976189,1959,0
"839",1955,"CLE",1959,0.637511396322297,1959,0
"840",1955,"DET",1959,0.0957195201854371,1959,0
"841",1955,"LAD",1959,0.734786518732329,1959,2.8
"842",1955,"MIN",1959,-1.65191972664598,1959,0
"843",1955,"NYY",1959,1.30707837127895,1959,3.6
"844",1955,"OAK",1959,-1.18250301563205,1959,0
"845",1955,"PHI",1959,-0.57094472467915,1959,0
"846",1955,"PIT",1959,-0.437948798862926,1959,0
"847",1955,"SFG",1959,-0.0177362323685905,1959,0
"848",1955,"STL",1959,-0.241279057232889,1959,0
"849",1956,"ATL",1960,1.2423289260038,1960,1.8
"850",1956,"BAL",1960,-0.0839627907993329,1960,0
"851",1956,"BOS",1960,-0.00154837399820384,1960,0
"852",1956,"CHC",1960,-0.934721120987277,1960,0
"853",1956,"CHW",1960,0.97547231172911,1960,0.8
"854",1956,"CIN",1960,0.00228678113665128,1960,0
"855",1956,"CLE",1960,0.392887024238387,1960,0
"856",1956,"DET",1960,-0.0272044909226593,1960,0
"857",1956,"LAD",1960,0.512380451316705,1960,1.8
"858",1956,"MIN",1960,-1.37293268589689,1960,0
"859",1956,"NYY",1960,1.34697668406533,1960,3.6
"860",1956,"OAK",1960,-1.27989407565396,1960,0
"861",1956,"PHI",1960,-0.852379065692806,1960,0
"862",1956,"PIT",1960,0.0841097964759437,1960,1
"863",1956,"SFG",1960,-0.0302336185159388,1960,0
"864",1956,"STL",1960,0.0264342475011356,1960,0
"865",1957,"ATL",1961,1.07707814808386,1961,1.8
"866",1957,"BAL",1961,0.235954908723289,1961,0
"867",1957,"BOS",1961,-0.141546254015706,1961,0
"868",1957,"CHC",1961,-0.883377503756381,1961,0
"869",1957,"CHW",1961,0.949505939730742,1961,0.8
"870",1957,"CIN",1961,-0.0201448302666661,1961,0.8
"871",1957,"CLE",1961,0.220998894679485,1961,0
"872",1957,"DET",1961,0.18264863072702,1961,0
"873",1957,"LAD",1961,0.409791046508749,1961,1
"874",1957,"MIN",1961,-1.23014003705653,1961,0
"875",1957,"NYY",1961,1.44366263679816,1961,3.6
"876",1957,"OAK",1961,-1.15192742561347,1961,0
"877",1957,"PHI",1961,-1.17769064355348,1961,0
"878",1957,"PIT",1961,0.190358309209042,1961,1
"879",1957,"SFG",1961,0.190046402236293,1961,0
"880",1957,"STL",1961,0.0529571363807346,1961,0
"881",1958,"ATL",1962,0.857185817297269,1962,0.8
"882",1958,"BAL",1962,0.20055519077568,1962,0
"883",1958,"BOS",1962,-0.283593576143635,1962,0
"884",1958,"CHC",1962,-0.926007135903899,1962,0
"885",1958,"CHW",1962,0.795397943874522,1962,0.8
"886",1958,"CIN",1962,0.146223131900637,1962,0.8
"887",1958,"CLE",1962,0.223380634364432,1962,0
"888",1958,"DET",1962,0.216648204809737,1962,0
"889",1958,"LAD",1962,0.563831762206481,1962,1
"890",1958,"MIN",1962,-0.760038038659068,1962,0
"891",1958,"NYY",1962,1.30268160563535,1962,3.8
"892",1958,"OAK",1962,-0.983810515535182,1962,0
"893",1958,"PHI",1962,-1.17839071548593,1962,0
"894",1958,"PIT",1962,0.575918530230491,1962,1
"895",1958,"SFG",1962,0.591815399568548,1962,0.8
"896",1958,"STL",1962,-0.0667177862016028,1962,0
"897",1959,"ATL",1963,0.528523514500384,1963,0
"898",1959,"BAL",1963,0.349592974174351,1963,0
"899",1959,"BOS",1963,-0.40787945109546,1963,0
"900",1959,"CHC",1963,-0.786761085368849,1963,0
"901",1959,"CHW",1963,0.864481462523855,1963,0.8
"902",1959,"CIN",1963,0.245492050061019,1963,0.8
"903",1959,"CLE",1963,0.193534073227329,1963,0
"904",1959,"DET",1963,0.186801643672633,1963,0
"905",1959,"LAD",1963,0.981094787293789,1963,2
"906",1959,"MIN",1963,-0.213051883584134,1963,0
"907",1959,"NYY",1963,1.27182229334801,1963,3.6
"908",1959,"OAK",1963,-1.00346024334857,1963,0
"909",1959,"PHI",1963,-0.890040619466059,1963,0
"910",1959,"PIT",1963,0.29743019313199,1963,1
"911",1959,"SFG",1963,0.621326886303306,1963,0.8
"912",1959,"STL",1963,0.236319909113697,1963,0
"913",1960,"ATL",1964,0.436172623400527,1964,0
"914",1960,"BAL",1964,0.655613958475029,1964,0
"915",1960,"BOS",1964,-0.494250556327896,1964,0
"916",1960,"CHC",1964,-0.791795074191654,1964,0
"917",1960,"CHW",1964,0.743543586393913,1964,0
"918",1960,"CIN",1964,0.477452326475154,1964,0.8
"919",1960,"CLE",1964,-0.098391742369496,1964,0
"920",1960,"DET",1964,0.270899828844814,1964,0
"921",1960,"LAD",1964,0.726069663374669,1964,1
"922",1960,"MIN",1964,0.0693246034293483,1964,0
"923",1960,"NYY",1964,1.49702481030132,1964,4.4
"924",1960,"OAK",1964,-1.11321652133707,1964,0
"925",1960,"PHI",1964,-0.43719484204796,1964,0
"926",1960,"PIT",1964,0.263290570216834,1964,1
"927",1960,"SFG",1964,0.624865928659256,1964,0.8
"928",1960,"STL",1964,0.54935797740633,1964,1
"929",1961,"ATL",1965,0.33558142557543,1965,0
"930",1961,"BAL",1965,0.651677556933042,1965,0
"931",1961,"BOS",1965,-0.57309154292264,1965,0
"932",1961,"CHC",1965,-0.652406752907611,1965,0
"933",1961,"CHW",1965,0.784808710645781,1965,0
"934",1961,"CIN",1965,0.746251656091381,1965,0.8
"935",1961,"CLE",1965,0.00207588563910196,1965,0
"936",1961,"DET",1965,0.477356238445105,1965,0
"937",1961,"LAA",1965,-0.283037179338096,1965,0
"938",1961,"LAD",1965,0.873323569218229,1965,2
"939",1961,"MIN",1965,0.427000408238197,1965,0.8
"940",1961,"NYY",1965,1.12989145036739,1965,3.6
"941",1961,"OAK",1965,-1.12504759526159,1965,0
"942",1961,"PHI",1965,-0.0998299355434082,1965,0
"943",1961,"PIT",1965,0.109719525507396,1965,0
"944",1961,"SFG",1965,0.790816892942995,1965,0.8
"945",1961,"STL",1965,0.395757844873882,1965,1
"946",1961,"TEX",1965,-1.30091453619363,1965,0
"947",1962,"ATL",1966,0.36858858583736,1966,0
"948",1962,"BAL",1966,0.761371060261515,1966,1
"949",1962,"BOS",1966,-0.700216456676858,1966,0
"950",1962,"CHC",1966,-0.875451072044038,1966,0
"951",1962,"CHW",1966,0.740822145096015,1966,0
"952",1962,"CIN",1966,0.477735918244436,1966,0
"953",1962,"CLE",1966,0.0223634652723055,1966,0
"954",1962,"DET",1966,0.336896978571855,1966,0
"955",1962,"HOU",1966,-1.04702643456805,1966,0
"956",1962,"LAA",1966,-0.179242392206257,1966,0
"957",1962,"LAD",1966,1.0216061502761,1966,2.8
"958",1962,"MIN",1966,0.703892756211033,1966,0.8
"959",1962,"NYM",1966,-2.09103753969796,1966,0
"960",1962,"NYY",1966,0.540496798997846,1966,2.6
"961",1962,"OAK",1966,-1.02106837848266,1966,0
"962",1962,"PHI",1966,0.433974563514213,1966,0
"963",1962,"PIT",1966,0.380098391793293,1966,0
"964",1962,"SFG",1966,0.95200348427668,1966,0.8
"965",1962,"STL",1966,0.428826481684843,1966,1
"966",1962,"TEX",1966,-1.25463450636169,1966,0
"967",1963,"ATL",1967,0.23143985490764,1967,0
"968",1963,"BAL",1967,0.718626376786766,1967,1
"969",1963,"BOS",1967,-0.427322113857633,1967,0.8
"970",1963,"CHC",1967,-0.483163429853806,1967,0
"971",1963,"CHW",1967,0.843551138689487,1967,0
"972",1963,"CIN",1967,0.378864611211442,1967,0
"973",1963,"CLE",1967,-0.0771030012776937,1967,0
"974",1963,"DET",1967,0.477506623050717,1967,0
"975",1963,"HOU",1967,-1.05863374640058,1967,0
"976",1963,"LAA",1967,-0.183808845037113,1967,0
"977",1963,"LAD",1967,0.607195010201964,1967,2.8
"978",1963,"MIN",1967,0.768939485424784,1967,0.8
"979",1963,"NYM",1967,-1.95191579401161,1967,0
"980",1963,"NYY",1967,0.18270824874613,1967,1.6
"981",1963,"OAK",1967,-1.26600852210087,1967,0
"982",1963,"PHI",1967,0.454496555852228,1967,0
"983",1963,"PIT",1967,0.230554228158388,1967,0
"984",1963,"SFG",1967,0.865924382960207,1967,0
"985",1963,"STL",1967,0.771433199801507,1967,2
"986",1963,"TEX",1967,-1.08328426325196,1967,0
"987",1964,"ATL",1968,0.186306383941267,1968,0
"988",1964,"BAL",1968,0.848911119290816,1968,1
"989",1964,"BOS",1968,-0.2507351323595,1968,0.8
"990",1964,"CHC",1968,-0.436957048012811,1968,0
"991",1964,"CHW",1968,0.362238254938415,1968,0
"992",1964,"CIN",1968,0.344990543698391,1968,0
"993",1964,"CLE",1968,0.054813531644008,1968,0
"994",1964,"DET",1968,0.958260627258759,1968,1
"995",1964,"HOU",1968,-1.02042318717761,1968,0
"996",1964,"LAA",1968,-0.307758140176731,1968,0
"997",1964,"LAD",1968,0.236110040092745,1968,1.8
"998",1964,"MIN",1968,0.578535265275795,1968,0.8
"999",1964,"NYM",1968,-1.66983314065434,1968,0
